id,aps,se,data,tweets,casos,casos_est,casos_estmin,casos_estmax,tmin,rt,prt1,inc,nivel,sum
418913,4.0,201828,2018-07-08,15.0,15.0,15.0,15.0,15.0,17.1429,1.06184,0.565222,1.78815,1,1302
418914,4.0,201829,2018-07-15,11.0,24.0,24.0,24.0,24.0,17.5714,1.33146,0.824457,2.86104,1,1302
441227,4.0,201830,2018-07-22,11.0,16.0,16.0,16.0,16.0,18.8571,0.822979,0.279126,1.90736,1,1302
441228,4.0,201831,2018-07-29,17.0,8.0,8.0,8.0,8.0,19.7143,0.422192,0.0147852,0.953679,1,1302
450212,4.0,201833,2018-08-12,3.0,11.0,11.0,11.0,11.0,17.0,0.822233,0.311917,1.31131,1,1302
454719,4.0,201834,2018-08-19,,6.0,6.0,6.0,6.0,19.0,0.458904,0.0466837,0.715259,1,1302
215381,5.1,201001,2010-01-03,,0.0,0.0,0.0,0.0,25.5714,,0.0,0.0,1,1302
215382,5.1,201002,2010-01-10,,0.0,0.0,0.0,0.0,24.7143,,0.0,0.0,1,1302
215383,5.1,201003,2010-01-17,,1.0,1.0,1.0,1.0,25.2857,,0.0,0.152468,1,1302
215384,5.1,201004,2010-01-24,,1.0,1.0,1.0,1.0,24.7143,,0.0,0.152468,1,1302
215385,5.1,201005,2010-01-31,,2.0,2.0,2.0,2.0,26.4286,,0.0,0.304937,2,1302
215386,5.1,201006,2010-02-07,,4.0,4.0,4.0,4.0,26.0,2.98325,0.900604,0.609873,2,1302
215387,5.1,201007,2010-02-14,,0.0,0.0,0.0,0.0,24.8571,0.0,0.0,0.0,2,1302
215411,5.1,201031,2010-08-01,,11.0,11.0,11.0,11.0,19.2857,1.03254,0.530272,1.67715,1,1302
215412,5.1,201032,2010-08-08,,15.0,15.0,15.0,15.0,18.0,1.48399,0.840409,2.28702,1,1302
215413,5.1,201033,2010-08-15,,8.0,8.0,8.0,8.0,16.0,0.724482,0.237498,1.21975,1,1302
215414,5.1,201034,2010-08-22,,8.0,8.0,8.0,8.0,19.2857,0.69589,0.208574,1.21975,1,1302
215415,5.1,201035,2010-08-29,,6.0,6.0,6.0,6.0,20.2857,0.617814,0.166814,0.91481,1,1302
215416,5.1,201036,2010-09-05,,4.0,4.0,4.0,4.0,18.7143,0.522548,0.131174,0.609873,1,1302
215417,5.1,201037,2010-09-12,,5.0,5.0,5.0,5.0,20.4286,0.824111,0.369385,0.762342,1,1302
215418,5.1,201038,2010-09-19,,8.0,8.0,8.0,8.0,21.0,1.55075,0.791683,1.21975,1,1302
215449,5.1,201117,2011-04-24,,835.0,835.0,835.0,835.0,22.2857,1.10603,0.9777,127.311,4,1302
9521,5.1,201226,2012-06-24,,305.0,305.0,305.0,305.0,18.4286,0.447851,0.0,46.5028,4,1302
9522,5.1,201227,2012-07-01,,162.0,162.0,162.0,162.0,18.6667,0.367093,0.0,24.6999,4,1302
9524,5.1,201229,2012-07-15,,75.0,75.0,75.0,75.0,18.0,0.397934,5.43787e-13,11.4351,2,1302
9525,5.1,201230,2012-07-22,,51.0,51.0,51.0,51.0,19.5714,0.43748,1.31748e-07,7.77588,2,1302
3454,5.1,201231,2012-07-29,82.0,60.0,60.0,60.0,60.0,19.5714,0.760668,0.05378,9.1481,2,1302
3455,5.1,201232,2012-08-05,84.0,55.0,55.0,55.0,55.0,18.1429,0.888185,0.260171,8.38576,1,1302
3456,5.1,201233,2012-08-12,63.0,54.0,54.0,54.0,54.0,19.5714,0.947404,0.387578,8.23329,1,1302
3457,5.1,201234,2012-08-19,55.0,44.0,44.0,44.0,44.0,19.0,0.799984,0.13318,6.70861,1,1302
3458,5.1,201235,2012-08-26,63.0,39.0,39.0,39.0,39.0,17.8571,0.763519,0.10017,5.94626,1,1302
3459,5.1,201236,2012-09-02,53.0,30.0,30.0,30.0,30.0,18.5714,0.667872,0.0410004,4.57405,1,1302
3460,5.1,201237,2012-09-09,72.0,37.0,37.0,37.0,37.0,21.1429,0.957814,0.425269,5.64133,1,1302
3461,5.1,201238,2012-09-16,62.0,17.0,17.0,17.0,17.0,21.7143,0.501501,0.00793624,2.59196,1,1302
3462,5.1,201239,2012-09-23,49.0,23.0,23.0,23.0,23.0,18.7143,0.774848,0.176343,3.50677,1,1302
3463,5.1,201240,2012-09-30,52.0,24.0,24.0,24.0,24.0,19.4286,0.983825,0.477188,3.65924,1,1302
3464,5.1,201241,2012-10-07,48.0,26.0,26.0,26.0,26.0,20.7143,1.14861,0.686767,3.96418,1,1302
3465,5.1,201242,2012-10-14,56.0,19.0,19.0,19.0,19.0,21.4286,0.807037,0.240694,2.8969,1,1302
3466,5.1,201243,2012-10-21,87.0,32.0,32.0,32.0,32.0,25.1429,1.34301,0.865226,4.87899,1,1302
3467,5.1,201244,2012-10-28,59.0,34.0,34.0,34.0,34.0,24.5714,1.36821,0.885659,5.18392,1,1302
3468,5.1,201245,2012-11-04,53.0,47.0,47.0,47.0,47.0,23.0,1.58562,0.977387,7.16601,2,1302
3469,5.1,201246,2012-11-11,70.0,17.0,17.0,17.0,17.0,21.0,0.489323,0.0059874,2.59196,2,1302
3470,5.1,201247,2012-11-18,58.0,30.0,30.0,30.0,30.0,21.5714,0.868912,0.285245,4.57405,2,1302
3471,5.1,201248,2012-11-25,59.0,39.0,39.0,39.0,39.0,23.0,1.32206,0.876328,5.94626,1,1302
3472,5.1,201249,2012-12-02,86.0,44.0,44.0,44.0,44.0,25.2857,1.43853,0.941347,6.70861,1,1302
3473,5.1,201250,2012-12-09,86.0,47.0,47.0,47.0,47.0,25.0,1.26572,0.860453,7.16601,2,1302
3476,5.1,201301,2012-12-30,96.0,49.0,49.0,49.0,49.0,,1.06794,0.626072,7.47095,2,1302
3529,5.1,201402,2014-01-05,77.0,31.0,31.0,31.0,31.0,24.1429,2.375,0.997213,4.72652,2,1302
3530,5.1,201403,2014-01-12,82.0,27.0,27.0,27.0,27.0,23.2857,1.58965,0.937178,4.11664,2,1302
3531,5.1,201404,2014-01-19,76.0,29.0,29.0,29.0,29.0,23.7143,1.22404,0.769647,4.42158,2,1302
3532,5.1,201405,2014-01-26,91.0,17.0,17.0,17.0,17.0,23.2857,0.634069,0.0664078,2.59196,2,1302
3533,5.1,201406,2014-02-02,65.0,20.0,20.0,20.0,20.0,23.0,0.799495,0.225016,3.04937,2,1302
3534,5.1,201407,2014-02-09,77.0,17.0,17.0,17.0,17.0,22.1429,0.803671,0.248109,2.59196,2,1302
3535,5.1,201408,2014-02-16,68.0,28.0,28.0,28.0,28.0,22.4286,1.44277,0.896646,4.26911,2,1302
3536,5.1,201409,2014-02-23,77.0,8.0,8.0,8.0,8.0,23.7143,0.402443,0.0100773,1.21975,2,1302
3537,5.1,201410,2014-03-02,75.0,9.0,9.0,9.0,9.0,23.8571,0.477083,0.0274755,1.37221,2,1302
3538,5.1,201411,2014-03-09,66.0,22.0,22.0,22.0,22.0,23.2857,1.53406,0.901521,3.3543,2,1302
3540,5.1,201413,2014-03-23,63.0,16.0,16.0,16.0,16.0,22.1429,0.970276,0.465294,2.43949,2,1302
3541,5.1,201414,2014-03-30,65.0,18.0,18.0,18.0,18.0,23.1429,1.03011,0.53561,2.74443,2,1302
3542,5.1,201415,2014-04-06,76.0,18.0,18.0,18.0,18.0,21.7143,1.05555,0.564321,2.74443,2,1302
3543,5.1,201416,2014-04-13,62.0,6.0,6.0,6.0,6.0,22.1429,0.358242,0.00948169,0.91481,2,1302
3544,5.1,201417,2014-04-20,64.0,6.0,6.0,6.0,6.0,21.1429,0.420924,0.0285346,0.91481,1,1302
3545,5.1,201418,2014-04-27,107.0,16.0,16.0,16.0,16.0,17.2857,1.58261,0.880355,2.43949,1,1302
3546,5.1,201419,2014-05-04,159.0,14.0,14.0,14.0,14.0,20.1429,1.46956,0.826879,2.13456,1,1302
3547,5.1,201420,2014-05-11,114.0,12.0,12.0,12.0,12.0,16.8571,0.977475,0.477232,1.82962,1,1302
3548,5.1,201421,2014-05-18,92.0,12.0,12.0,12.0,12.0,20.2857,0.89812,0.391709,1.82962,1,1302
3549,5.1,201422,2014-05-25,80.0,4.0,4.0,4.0,4.0,19.1429,0.328251,0.0160261,0.609873,1,1302
3550,5.1,201423,2014-06-01,55.0,10.0,10.0,10.0,10.0,18.5714,0.997373,0.497602,1.52468,1,1302
3551,5.1,201424,2014-06-08,62.0,9.0,9.0,9.0,9.0,21.4286,1.10877,0.586571,1.37221,1,1302
3552,5.1,201425,2014-06-15,63.0,5.0,5.0,5.0,5.0,18.4286,0.616677,0.186406,0.762342,1,1302
3553,5.1,201426,2014-06-22,80.0,7.0,7.0,7.0,7.0,17.2857,0.889595,0.408341,1.06728,1,1302
3554,5.1,201427,2014-06-29,44.0,13.0,13.0,13.0,13.0,18.7143,1.82395,0.911049,1.98209,1,1302
3555,5.1,201428,2014-07-06,62.0,8.0,8.0,8.0,8.0,19.5714,0.986341,0.4887,1.21975,1,1302
3556,5.1,201429,2014-07-13,55.0,7.0,7.0,7.0,7.0,17.4286,0.73646,0.263107,1.06728,1,1302
3557,5.1,201430,2014-07-20,60.0,3.0,3.0,3.0,3.0,17.2857,0.349071,0.040375,0.457405,1,1302
3558,5.1,201431,2014-07-27,64.0,3.0,3.0,3.0,3.0,17.4286,0.472453,0.122712,0.457405,1,1302
3559,5.1,201432,2014-08-03,64.0,8.0,8.0,8.0,8.0,16.0,1.76252,0.845733,1.21975,1,1302
3560,5.1,201433,2014-08-10,42.0,6.0,6.0,6.0,6.0,17.2857,1.30503,0.673277,0.91481,1,1302
3561,5.1,201434,2014-08-17,47.0,9.0,9.0,9.0,9.0,18.0,1.48778,0.783765,1.37221,1,1302
3642,5.1,201610,2016-03-06,362.0,151.0,151.0,151.0,151.0,24.2857,1.15345,0.884686,23.0227,3,1302
3643,5.1,201611,2016-03-13,418.0,202.0,202.0,202.0,202.0,22.8571,1.40515,0.999165,30.7986,3,1302
3644,5.1,201612,2016-03-20,905.0,240.0,240.0,240.0,240.0,23.1429,1.47221,0.999941,36.5924,3,1302
3645,5.1,201613,2016-03-27,391.0,537.0,537.0,537.0,537.0,24.1429,2.53225,1.0,81.8755,3,1302
5573,5.1,201614,2016-04-03,427.0,672.0,672.0,672.0,672.0,22.4286,2.10258,1.0,102.459,3,1302
7511,5.1,201615,2016-04-10,240.0,969.0,969.0,969.0,969.0,22.4,1.94258,1.0,147.742,3,1302
9720,5.1,201616,2016-04-17,126.0,725.0,725.0,725.0,725.0,,1.0576,0.853542,110.54,4,1302
9721,5.1,201617,2016-04-24,105.0,843.0,843.0,843.0,843.0,23.6667,1.05348,0.854517,128.531,4,1302
3564,5.1,201437,2014-09-07,45.0,20.0,20.0,20.0,20.0,18.4286,2.04404,0.972508,3.04937,1,1302
3608,5.1,201528,2015-07-12,81.0,54.0,54.0,54.0,54.0,18.8571,0.344818,2.25153e-13,8.23329,1,1302
3609,5.1,201529,2015-07-19,104.0,60.0,60.0,60.0,60.0,18.8333,0.588866,0.000450171,9.1481,1,1302
3610,5.1,201530,2015-07-26,84.0,62.0,62.0,62.0,62.0,20.0,0.901183,0.275428,9.45304,1,1302
3611,5.1,201531,2015-08-02,80.0,39.0,39.0,39.0,39.0,17.5714,0.659115,0.0200923,5.94626,1,1302
3612,5.1,201532,2015-08-09,76.0,45.0,45.0,45.0,45.0,17.1429,0.827081,0.171487,6.86107,1,1302
3613,5.1,201533,2015-08-16,79.0,54.0,54.0,54.0,54.0,18.7143,1.12841,0.729596,8.23329,1,1302
3614,5.1,201534,2015-08-23,59.0,16.0,16.0,16.0,16.0,18.8571,0.356028,6.89563e-05,2.43949,1,1302
3615,5.1,201535,2015-08-30,84.0,19.0,19.0,19.0,19.0,19.1429,0.478379,0.00294774,2.8969,1,1302
3616,5.1,201536,2015-09-06,103.0,12.0,12.0,12.0,12.0,20.2857,0.439469,0.00617299,1.82962,1,1302
3617,5.1,201537,2015-09-13,88.0,16.0,16.0,16.0,16.0,21.0,0.872448,0.34302,2.43949,1,1302
3618,5.1,201538,2015-09-20,51.0,10.0,10.0,10.0,10.0,21.4286,0.670896,0.1579,1.52468,1,1302
3619,5.1,201539,2015-09-27,59.0,8.0,8.0,8.0,8.0,22.8571,0.60412,0.121678,1.21975,1,1302
3620,5.1,201540,2015-10-04,77.0,8.0,8.0,8.0,8.0,20.2857,0.729729,0.242846,1.21975,1,1302
3621,5.1,201541,2015-10-11,63.0,13.0,13.0,13.0,13.0,23.1429,1.4179,0.797166,1.98209,1,1302
3622,5.1,201542,2015-10-18,133.0,8.0,8.0,8.0,8.0,21.2857,0.858617,0.372789,1.21975,1,1302
3623,5.1,201543,2015-10-25,90.0,8.0,8.0,8.0,8.0,21.8571,0.802559,0.317117,1.21975,1,1302
3624,5.1,201544,2015-11-01,162.0,15.0,15.0,15.0,15.0,23.0,1.57043,0.869395,2.28702,1,1302
3625,5.1,201545,2015-11-08,119.0,20.0,20.0,20.0,20.0,23.0,1.89123,0.959335,3.04937,1,1302
3626,5.1,201546,2015-11-15,85.0,13.0,13.0,13.0,13.0,23.0,0.931778,0.426133,1.98209,2,1302
3628,5.1,201548,2015-11-29,433.0,31.0,31.0,31.0,31.0,22.0,1.54637,0.939655,4.72652,2,1302
3629,5.1,201549,2015-12-06,900.0,42.0,42.0,42.0,42.0,23.1667,1.58917,0.971442,6.40367,1,1302
3630,5.1,201550,2015-12-13,258.0,53.0,53.0,53.0,53.0,24.4,1.57339,0.981848,8.08082,3,1302
3631,5.1,201551,2015-12-20,264.0,41.0,41.0,41.0,41.0,23.8333,0.999299,0.498726,6.2512,3,1302
3632,5.1,201552,2015-12-27,248.0,37.0,37.0,37.0,37.0,25.1429,0.821527,0.186007,5.64133,3,1302
3633,5.1,201601,2016-01-03,246.0,61.0,61.0,61.0,61.0,21.4286,1.39153,0.954181,9.30057,2,1302
3634,5.1,201602,2016-01-10,264.0,44.0,44.0,44.0,44.0,24.4286,0.980625,0.46309,6.70861,2,1302
3635,5.1,201603,2016-01-17,353.0,44.0,44.0,44.0,44.0,22.0,0.902288,0.309572,6.70861,2,1302
3636,5.1,201604,2016-01-24,301.0,56.0,56.0,56.0,56.0,23.3333,1.16254,0.77952,8.53823,2,1302
3637,5.1,201605,2016-01-31,469.0,61.0,61.0,61.0,61.0,23.7143,1.25755,0.884877,9.30057,1,1302
3638,5.1,201606,2016-02-07,638.0,40.0,40.0,40.0,40.0,23.1429,0.76106,0.094541,6.09873,2,1302
3639,5.1,201607,2016-02-14,683.0,112.0,112.0,112.0,112.0,24.7143,1.99322,0.999993,17.0765,2,1302
3640,5.1,201608,2016-02-21,491.0,153.0,153.0,153.0,153.0,25.1429,2.20767,1.0,23.3277,2,1302
3641,5.1,201609,2016-02-28,417.0,133.0,133.0,133.0,133.0,24.5,1.30251,0.978364,20.2783,2,1302
11771,5.1,201620,2016-05-15,119.0,336.0,336.0,336.0,336.0,21.2,0.602251,4.17444e-14,51.2294,4,1302
93690,5.1,201648,2016-11-27,36.0,23.0,23.0,23.0,23.0,21.5,2.34191,0.99099,3.50677,1,1302
96275,5.1,201649,2016-12-04,33.0,10.0,10.0,10.0,10.0,22.8,0.751342,0.242221,1.52468,1,1302
96276,5.1,201650,2016-12-11,22.0,6.0,6.0,6.0,6.0,22.5,0.395975,0.0193616,0.91481,1,1302
101464,5.1,201651,2016-12-18,17.0,12.0,12.0,12.0,12.0,24.0,0.976115,0.475835,1.82962,2,1302
104072,5.1,201652,2016-12-25,13.0,26.0,26.0,26.0,26.0,25.0,2.49696,0.996071,3.96418,2,1302
106697,5.1,201701,2017-01-01,68.0,29.0,29.0,29.0,29.0,24.6,1.96751,0.986022,4.42158,2,1302
106698,5.1,201702,2017-01-08,34.0,26.0,26.0,26.0,26.0,24.75,1.17815,0.716457,3.96418,2,1302
117216,5.1,201703,2017-01-15,20.0,22.0,22.0,22.0,22.0,25.2,0.845651,0.279306,3.3543,2,1302
119864,5.1,201704,2017-01-22,51.0,60.0,60.0,60.0,60.0,25.0,2.18896,0.999805,9.1481,2,1302
125172,5.1,201705,2017-01-29,40.0,25.0,25.0,25.0,25.0,24.2,0.766435,0.155649,3.81171,2,1302
127840,5.1,201706,2017-02-05,35.0,32.0,32.0,32.0,32.0,24.5,0.829603,0.215461,4.87899,2,1302
130518,5.1,201707,2017-02-12,39.0,41.0,41.0,41.0,41.0,25.0,1.14668,0.726455,6.2512,2,1302
133744,5.1,201709,2017-02-26,26.0,7.0,7.0,7.0,7.0,23.0,0.239382,5.15637e-05,1.06728,2,1302
139152,5.1,201710,2017-03-05,21.0,32.0,32.0,32.0,32.0,25.0,1.57054,0.948043,4.87899,2,1302
149954,5.1,201711,2017-03-12,28.0,16.0,16.0,16.0,16.0,27.0,0.946521,0.436589,2.43949,2,1302
149955,5.1,201712,2017-03-19,33.0,19.0,19.0,19.0,19.0,22.0,0.938493,0.420383,2.8969,2,1302
149956,5.1,201713,2017-03-26,41.0,10.0,10.0,10.0,10.0,21.0,0.507496,0.0341026,1.52468,2,1302
158124,5.1,201714,2017-04-02,18.0,11.0,11.0,11.0,11.0,24.0,0.677942,0.153775,1.67715,1,1302
160882,5.1,201715,2017-04-09,13.0,11.0,11.0,11.0,11.0,23.5,0.856093,0.349918,1.67715,1,1302
163650,5.1,201716,2017-04-16,20.0,9.0,9.0,9.0,9.0,21.0,0.813986,0.3194,1.37221,1,1302
166428,5.1,201717,2017-04-23,14.0,17.0,17.0,17.0,17.0,20.0,1.57818,0.885941,2.59196,1,1302
169216,5.1,201718,2017-04-30,12.0,14.0,14.0,14.0,14.0,22.0,1.19024,0.673062,2.13456,1,1302
174804,5.1,201719,2017-05-07,14.0,14.0,14.0,14.0,14.0,16.0,1.01839,0.519426,2.13456,1,1302
180412,5.1,201720,2017-05-14,27.0,6.0,6.0,6.0,6.0,19.0,0.430219,0.0325111,0.91481,1,1302
183230,5.1,201721,2017-05-21,31.0,3.0,3.0,3.0,3.0,,0.259835,0.00832158,0.457405,1,1302
186058,5.1,201722,2017-05-28,22.0,15.0,15.0,15.0,15.0,,1.84061,0.92808,2.28702,1,1302
188896,5.1,201723,2017-06-04,27.0,16.0,16.0,16.0,16.0,,2.00948,0.954351,2.43949,1,1302
315338,5.1,201804,2018-01-21,57.0,8.0,8.0,8.0,8.0,26.0,0.757721,0.27146,1.21975,2,1302
319556,5.1,201805,2018-01-28,13.0,3.0,3.0,3.0,3.0,22.5,0.246701,0.00591638,0.457405,2,1302
323791,5.1,201806,2018-02-04,29.0,24.0,24.0,24.0,24.0,21.4286,2.39085,0.993072,3.65924,2,1302
323792,5.1,201807,2018-02-11,29.0,3.0,3.0,3.0,3.0,23.8571,0.29769,0.0185022,0.457405,2,1302
328040,5.1,201808,2018-02-18,18.0,11.0,11.0,11.0,11.0,25.5714,0.906891,0.405489,1.67715,1,1302
332298,5.1,201809,2018-02-25,15.0,12.0,12.0,12.0,12.0,25.0,1.1414,0.625254,1.82962,2,1302
336566,5.1,201810,2018-03-04,30.0,5.0,5.0,5.0,5.0,25.2857,0.520939,0.105545,0.762342,2,1302
340844,5.1,201811,2018-03-11,21.0,14.0,14.0,14.0,14.0,25.5714,1.44576,0.817405,2.13456,2,1302
345132,5.1,201812,2018-03-18,31.0,15.0,15.0,15.0,15.0,25.5714,1.5454,0.861649,2.28702,2,1302
349430,5.1,201813,2018-03-25,21.0,20.0,20.0,20.0,20.0,24.7143,1.63914,0.919182,3.04937,2,1302
353738,5.1,201814,2018-04-01,44.0,26.0,26.0,26.0,26.0,24.4286,1.63117,0.94261,3.96418,2,1302
358056,5.1,201815,2018-04-04,19.0,35.0,35.0,35.0,35.0,23.1429,1.70159,0.975125,5.33639,2,1302
362384,5.1,201816,2018-04-15,13.0,39.0,39.0,39.0,39.0,20.8571,1.46291,0.937903,5.94626,2,1302
384063,5.1,201817,2018-04-22,25.0,38.0,38.0,38.0,38.0,21.1429,1.15533,0.729287,5.7938,2,1302
384064,5.1,201818,2018-04-29,23.0,40.0,40.0,40.0,40.0,20.7143,1.0847,0.639907,6.09873,1,1302
384065,5.1,201819,2018-05-06,20.0,60.0,60.0,60.0,60.0,20.7143,1.51812,0.980717,9.1481,1,1302
384066,5.1,201820,2018-05-13,49.0,63.0,63.0,63.0,63.0,20.8571,1.38961,0.956131,9.6055,3,1302
388452,5.1,201822,2018-05-27,17.0,33.0,33.0,33.0,33.0,17.2857,0.631753,0.0177335,5.03145,3,1302
401639,5.1,201823,2018-06-03,12.0,41.0,41.0,41.0,41.0,19.7143,0.957325,0.420496,6.2512,2,1302
401640,5.1,201824,2018-06-10,,32.0,32.0,32.0,32.0,20.2857,0.86591,0.274042,4.87899,2,1302
410468,5.1,201825,2018-06-17,8.0,28.0,28.0,28.0,28.0,17.8571,0.782703,0.163283,4.26911,2,1302
414903,5.1,201826,2018-06-24,15.0,35.0,35.0,35.0,35.0,20.1429,1.05114,0.582122,5.33639,2,1302
414904,5.1,201827,2018-07-01,12.0,22.0,22.0,22.0,22.0,20.0,0.711171,0.10733,3.3543,1,1302
419359,5.1,201828,2018-07-08,15.0,27.0,27.0,27.0,27.0,17.1429,0.917333,0.372079,4.11664,1,1302
419360,5.1,201829,2018-07-15,11.0,35.0,35.0,35.0,35.0,17.5714,1.28075,0.836365,5.33639,1,1302
441675,5.1,201830,2018-07-22,11.0,21.0,21.0,21.0,21.0,18.8571,0.757693,0.165508,3.20183,1,1302
441676,5.1,201831,2018-07-29,17.0,21.0,21.0,21.0,21.0,19.7143,0.748447,0.154304,3.20183,1,1302
446164,5.1,201832,2018-08-05,29.0,18.0,18.0,18.0,18.0,17.4286,0.735896,0.157879,2.74443,1,1302
450662,5.1,201833,2018-08-12,3.0,20.0,20.0,20.0,20.0,17.0,0.956626,0.44305,3.04937,1,1302
455170,5.1,201834,2018-08-19,,14.0,14.0,14.0,14.0,19.0,0.731063,0.181994,2.13456,1,1302
215779,5.2,201001,2010-01-03,,1.0,1.0,1.0,1.0,25.5714,,0.0,0.150331,1,1302
215782,5.2,201004,2010-01-24,,2.0,2.0,2.0,2.0,24.7143,,0.0,0.300662,2,1302
215783,5.2,201005,2010-01-31,,6.0,6.0,6.0,6.0,26.4286,,0.0,0.901987,2,1302
215784,5.2,201006,2010-02-07,,5.0,5.0,5.0,5.0,26.0,1.77301,0.796585,0.751656,2,1302
215785,5.2,201007,2010-02-14,,4.0,4.0,4.0,4.0,24.8571,0.917017,0.44763,0.601325,2,1302
215836,5.2,201106,2011-02-06,,124.0,124.0,124.0,124.0,25.5714,1.74271,0.999932,18.6411,2,1302
215857,5.2,201127,2011-07-03,,111.0,111.0,111.0,111.0,16.8,0.571372,7.81584e-07,16.6868,2,1302
215858,5.2,201128,2011-07-10,,65.0,65.0,65.0,65.0,19.5,0.4087,8.06875e-11,9.77153,2,1302
215859,5.2,201129,2011-07-17,,59.0,59.0,59.0,59.0,19.8571,0.49655,2.79662e-06,8.86954,2,1302
215860,5.2,201130,2011-07-24,,102.0,102.0,102.0,102.0,18.1429,1.22061,0.912688,15.3338,1,1302
215861,5.2,201131,2011-07-31,,58.0,58.0,58.0,58.0,17.0,0.784476,0.0817494,8.71921,1,1302
215862,5.2,201132,2011-08-07,,49.0,49.0,49.0,49.0,19.2857,0.647504,0.00805407,7.36623,1,1302
215863,5.2,201133,2011-08-14,,56.0,56.0,56.0,56.0,19.5714,0.84607,0.177379,8.41855,1,1302
215864,5.2,201134,2011-08-21,,48.0,48.0,48.0,48.0,19.4286,0.864836,0.229441,7.2159,1,1302
215865,5.2,201135,2011-08-28,,41.0,41.0,41.0,41.0,18.7143,0.794311,0.133621,6.16358,1,1302
215866,5.2,201136,2011-09-04,,39.0,39.0,39.0,39.0,19.4286,0.818599,0.175218,5.86292,1,1302
215867,5.2,201137,2011-09-11,,39.0,39.0,39.0,39.0,19.7143,0.912018,0.33787,5.86292,1,1302
215868,5.2,201138,2011-09-18,,40.0,40.0,40.0,40.0,19.1429,1.00194,0.503479,6.01325,1,1302
215869,5.2,201139,2011-09-25,,42.0,42.0,42.0,42.0,19.2857,1.06664,0.615011,6.31391,1,1302
215870,5.2,201140,2011-10-02,,24.0,24.0,24.0,24.0,21.2857,0.613074,0.0269005,3.60795,1,1302
215871,5.2,201141,2011-10-09,,47.0,47.0,47.0,47.0,22.1429,1.2681,0.862246,7.06557,1,1302
215872,5.2,201142,2011-10-16,,38.0,38.0,38.0,38.0,18.5714,1.07044,0.615378,5.71258,1,1302
215873,5.2,201143,2011-10-23,,54.0,54.0,54.0,54.0,20.2857,1.38043,0.93973,8.11788,1,1302
215874,5.2,201144,2011-10-30,,39.0,39.0,39.0,39.0,17.8571,0.902949,0.321028,5.86292,1,1302
215875,5.2,201145,2011-11-06,,47.0,47.0,47.0,47.0,20.7143,1.03611,0.56798,7.06557,1,1302
215877,5.2,201147,2011-11-20,,126.0,126.0,126.0,126.0,21.7143,2.69281,1.0,18.9417,1,1302
215878,5.2,201148,2011-11-27,,143.0,143.0,143.0,143.0,21.8571,2.15707,1.0,21.4974,3,1302
3657,5.2,201242,2012-10-14,56.0,11.0,11.0,11.0,11.0,21.4286,1.58129,0.836811,1.65364,1,1302
3658,5.2,201243,2012-10-21,87.0,10.0,10.0,10.0,10.0,25.1429,1.3606,0.743201,1.50331,1,1302
3659,5.2,201244,2012-10-28,59.0,9.0,9.0,9.0,9.0,24.5714,0.993662,0.494484,1.35298,1,1302
3722,5.2,201403,2014-01-12,82.0,24.0,24.0,24.0,24.0,23.2857,3.17389,0.998835,3.60795,2,1302
3723,5.2,201404,2014-01-19,76.0,11.0,11.0,11.0,11.0,23.7143,0.842629,0.334871,1.65364,2,1302
3724,5.2,201405,2014-01-26,91.0,9.0,9.0,9.0,9.0,23.2857,0.552184,0.0685486,1.35298,2,1302
3725,5.2,201406,2014-02-02,65.0,14.0,14.0,14.0,14.0,23.0,1.00725,0.507724,2.10464,2,1302
3726,5.2,201407,2014-02-09,77.0,18.0,18.0,18.0,18.0,22.1429,1.50378,0.868866,2.70596,2,1302
3727,5.2,201408,2014-02-16,68.0,19.0,19.0,19.0,19.0,22.4286,1.3722,0.819309,2.85629,2,1302
3728,5.2,201409,2014-02-23,77.0,5.0,5.0,5.0,5.0,23.7143,0.313012,0.00598531,0.751656,2,1302
3729,5.2,201410,2014-03-02,75.0,3.0,3.0,3.0,3.0,23.8571,0.212699,0.00196897,0.450994,2,1302
3730,5.2,201411,2014-03-09,66.0,9.0,9.0,9.0,9.0,23.2857,1.0182,0.515556,1.35298,2,1302
3731,5.2,201412,2014-03-16,92.0,10.0,10.0,10.0,10.0,24.0,1.60467,0.832646,1.50331,2,1302
3732,5.2,201413,2014-03-23,63.0,8.0,8.0,8.0,8.0,22.1429,1.06318,0.549328,1.20265,2,1302
3733,5.2,201414,2014-03-30,65.0,15.0,15.0,15.0,15.0,23.1429,1.64844,0.890603,2.25497,2,1302
3734,5.2,201415,2014-04-06,76.0,11.0,11.0,11.0,11.0,21.7143,1.06438,0.558403,1.65364,2,1302
3735,5.2,201416,2014-04-13,62.0,5.0,5.0,5.0,5.0,22.1429,0.437379,0.0492275,0.751656,2,1302
3736,5.2,201417,2014-04-20,64.0,4.0,4.0,4.0,4.0,21.1429,0.403177,0.0478713,0.601325,1,1302
3737,5.2,201418,2014-04-27,107.0,2.0,2.0,2.0,2.0,17.2857,0.304001,0.0448693,0.300662,1,1302
3738,5.2,201419,2014-05-04,159.0,11.0,11.0,11.0,11.0,20.1429,2.42028,0.956476,1.65364,1,1302
3739,5.2,201420,2014-05-11,114.0,5.0,5.0,5.0,5.0,16.8571,0.996388,0.497618,0.751656,1,1302
3740,5.2,201421,2014-05-18,92.0,9.0,9.0,9.0,9.0,20.2857,1.32203,0.714723,1.35298,1,1302
